Tibialis_Anterior,Gastrocnemius,Heel,Great_Toe,First_Metatarsal,Fifth_Metatarsal,label
0.4877009070290004,0.5432756493624086,7.234507118886452,8.006559979924633,9.18035869634234,7.451991222496139,0
0.21256042111225731,0.3172722711878657,4.676230096795129,6.189660304947388,6.532397300686787,4.788211579717014,1
0.1931013036762019,0.310824898029586,3.366596697348652,6.416528278226508,6.2569891941230935,3.5346760589637123,1
0.23301849131050978,0.283687338460064,3.8804876073331944,7.13214198814092,8.103713352989635,4.303885674653094,1
0.27325615880956117,0.27426760662500016,4.144825224648799,6.275796094543664,6.379908773555851,5.278664630369672,1
0.4796505199489277,0.5456418146167552,7.4127347321333055,8.304591416976304,8.957814895271355,7.692317173502952,0
0.2325023421627263,0.3008801245842237,3.878056833829687,6.412788416601958,6.211431529629624,4.344320323035145,1
0.5130266677865516,0.537497488101718,7.044799201791291,8.187916155883466,9.186498607745161,7.3731404454924245,0
0.23480747409881772,0.3190416546890671,4.3871412884003895,6.353398269668763,7.970997448750692,3.9965086345327943,1
0.22517417058871905,0.2960749174061614,4.238211627049408,5.893113114013337,6.778254208573065,4.613820898082442,1
0.2341119872578693,0.29619710870194754,3.385483555964183,7.438457964909505,7.989554366769381,5.079545046522846,1
0.5233882611240951,0.5333677402926316,7.533477820786577,8.055324874053767,9.329502146793628,7.603405523420082,0
0.2739988878118546,0.3000412928635669,4.572210922639491,6.878067733630645,7.169165230578353,4.682086517100545,1
0.2325387234450084,0.336118654457328,4.309132918394129,6.725480444633057,7.48542407599386,4.929120140675922,1
0.26968891316317123,0.2934056346247657,4.833926796706528,6.410261731549965,7.160611797766106,5.375202545257893,1
0.2632583382528216,0.3041453163348078,4.376832541796543,6.15885922956404,7.644726512664702,4.79838615786697,1
0.5001198658459527,0.5354869147864465,7.258048699458093,7.945342333338547,9.542794156291707,7.9385678275478115,0
0.4757138935858413,0.5307204097533427,7.412584480072265,8.055627473529547,9.234537606851193,7.538409439461802,0
0.51397496074078,0.5559956666644625,7.446508280398908,8.292617847859479,8.906179517394001,7.917202044953641,0
0.2296549455432851,0.29798503460250036,2.7903989741837827,7.330660293069909,6.977602864528212,5.4970017471408275,1
0.4865242630050763,0.5235320073403523,7.79520270474643,8.26678614223486,9.266239417542284,7.709677845126821,0
0.4924586769620287,0.5576053040351632,7.329813134397882,8.053350500880383,9.047284645671601,7.527545934679616,0
0.49001950192130034,0.5375025951432943,7.577516064014219,7.783579862983077,9.25823793291285,7.68848827618659,0
0.25393475501997953,0.32770819095295195,2.5499636214471306,6.967723659243065,6.768874515012516,5.372445172744548,1
0.24011492920532093,0.3079242439055487,3.6836396181924083,7.569108422718056,7.3381287388941665,4.9450220965043865,1
0.23039593305280678,0.2934768463738534,2.714339262201188,5.704699939919331,6.508894510168804,4.6108335281411,1
0.2556439825307964,0.30947505939936243,3.476527641636034,6.838117557331922,7.512761008072904,4.941911086274276,1
0.22688452270009085,0.2977201282261652,3.1012287494237474,6.7805058054117024,6.972067168278755,3.9741765147061363,1
0.46482723430465106,0.5468263730770274,7.306821701988872,8.049376190151879,9.017377715096575,7.664315033037686,0
0.22856873681499743,0.2892488163930032,4.225779685909493,5.893357592759016,6.020046811491081,6.506136587518627,1
0.2296002792024711,0.29811881767453763,3.6980249490178556,5.532800128572447,7.4880732032297885,4.3633940052660725,1
0.45818890485115926,0.5539780896112747,6.929544012554373,8.19740509903039,9.212988175347679,7.679690276558173,0
0.22266198996888248,0.28501296983874147,2.67153656976264,5.851000207159908,6.964736199051428,4.6009076720586695,1
0.23535510569900772,0.31689196050516105,5.952814414533182,7.523509859252954,7.458686235103082,4.943367569670833,1
